1.999998 9.997000 0.567349 0.567179 3.951113 
1.999998 9.995000 0.567349 0.567065 3.951113 
1.999998 9.993000 0.567349 0.566952 3.951113 
1.999998 9.991000 0.567349 0.566838 3.951113 
1.999998 9.989000 0.567349 0.566725 3.951113 
1.999998 9.987000 0.567349 0.566611 3.951113 
1.999998 9.985000 0.567349 0.566498 3.951113 
1.999998 9.983000 0.567349 0.566384 3.951113 
1.999998 9.981000 0.567349 0.566271 3.951113 
1.999998 9.979000 0.567349 0.566157 3.951113 
1.999998 9.977000 0.567349 0.566044 3.951113 
1.999998 9.975000 0.567349 0.565930 3.951113 
1.999998 9.973000 0.567349 0.565817 3.951113 
1.999998 9.971000 0.567349 0.565703 3.951113 
1.999998 9.969000 0.567349 0.565590 3.951113 
1.999998 9.967000 0.567349 0.565477 3.951113 
1.999998 9.965000 0.567349 0.565363 3.951113 
1.999998 9.963000 0.567349 0.565250 3.951113 
1.999998 9.961000 0.567349 0.565136 3.951113 
1.999998 9.959000 0.567349 0.565023 3.951113 
1.999998 9.957000 0.567349 0.564909 3.951113 
1.999998 9.955000 0.567349 0.564796 3.951113 
1.999998 9.953000 0.567349 0.564682 3.951113 
1.999998 9.951000 0.567349 0.564569 3.951113 
1.999998 9.949000 0.567349 0.564455 3.951113 
1.999998 9.947000 0.567349 0.564342 3.951113 
1.999998 9.945000 0.567349 0.564228 3.951113 
1.999998 9.943000 0.567349 0.564115 3.951113 
1.999998 9.941000 0.567349 0.564001 3.951113 
1.999998 9.939000 0.567349 0.563888 3.951113 
1.999998 9.937000 0.567349 0.563774 3.951113 
1.999998 9.935000 0.567349 0.563661 3.951113 
1.999998 9.933000 0.567349 0.563548 3.951113 
1.999998 9.931000 0.567349 0.563434 3.951113 
1.999998 9.929000 0.567349 0.563321 3.951113 
1.999998 9.927000 0.567349 0.563207 3.951113 
1.999998 9.925000 0.567349 0.563094 3.951113 
1.999998 9.923000 0.567349 0.562980 3.951113 
1.999998 9.921000 0.567349 0.562867 3.951113 
1.999998 9.919000 0.567349 0.562753 3.951113 
1.999998 9.917000 0.567349 0.562640 3.951113 
1.999998 9.915000 0.567349 0.562526 3.951113 
1.999998 9.913000 0.567349 0.562413 3.951113 
1.999998 9.911000 0.567349 0.562299 3.951113 
1.999998 9.909000 0.567349 0.562186 3.951113 
1.999998 9.907000 0.567349 0.562072 3.951113 
1.999998 9.905000 0.567349 0.561959 3.951113 
1.999998 9.903000 0.567349 0.561845 3.951113 
1.999998 9.901000 0.567349 0.561732 3.951113 
1.999998 9.899000 0.567349 0.561619 3.951113 
1.999998 9.897000 0.567349 0.561505 3.951113 
1.999998 9.895000 0.567349 0.561392 3.951113 
1.999998 9.893000 0.567349 0.561278 3.951113 
1.999998 9.891000 0.567349 0.561165 3.951113 
1.999998 9.889000 0.567349 0.561051 3.951113 
1.999998 9.887000 0.567349 0.560938 3.951113 
1.999998 9.885000 0.567349 0.560824 3.951113 
1.999998 9.883000 0.567349 0.560711 3.951113 
1.999998 9.881000 0.567349 0.560597 3.951113 
1.999998 9.879000 0.567349 0.560484 3.951113 
1.999998 9.877000 0.567349 0.560370 3.951113 
1.999998 9.875000 0.567349 0.560257 3.951113 
1.999998 9.873000 0.567349 0.560143 3.951113 
1.999998 9.871000 0.567349 0.560030 3.951113 
1.999998 9.869000 0.567349 0.559916 3.951113 
1.999998 9.867000 0.567349 0.559803 3.951113 
1.999998 9.865000 0.567349 0.559690 3.951113 
1.999998 9.863000 0.567349 0.559576 3.951113 
1.999998 9.861000 0.567349 0.559463 3.951113 
1.999998 9.859000 0.567349 0.559349 3.951113 
1.999998 9.857000 0.567349 0.559236 3.951113 
1.999998 9.855000 0.567349 0.559122 3.951113 
1.999998 9.853000 0.567349 0.559009 3.951113 
1.999998 9.851000 0.567349 0.558895 3.951113 
